iter	MultiClass
1529	0.2617239175
1530	0.2616197853
1531	0.261521105
1532	0.2613936953
1533	0.2612961766
1534	0.2612175737
1535	0.2611087718
1536	0.261004521
1537	0.2608770877
1538	0.2607836697
1539	0.2607118225
1540	0.2605889166
1541	0.2604640433
1542	0.2603486516
1543	0.2602146759
1544	0.2600951834
1545	0.2599852437
1546	0.2599079446
1547	0.2597932166
1548	0.2596782516
1549	0.2595895034
1550	0.2595020825
1551	0.2593902939
1552	0.2592985115
1553	0.2591904681
1554	0.2590576065
1555	0.2589626004
1556	0.2588411405
1557	0.2587435743
1558	0.2586607758
1559	0.2585882649
1560	0.2584929743
1561	0.2584019742
1562	0.2582675955
1563	0.2581663789
1564	0.2580538317
1565	0.2579739488
1566	0.2578582964
1567	0.2577390646
1568	0.2576529001
1569	0.2575769758
1570	0.2574647605
1571	0.2573833605
1572	0.2572761942
1573	0.2571568202
1574	0.2570498672
1575	0.2569479395
1576	0.2568475762
1577	0.2567547509
1578	0.2566537713
1579	0.256511428
1580	0.2564097611
1581	0.2563076674
1582	0.2561775792
1583	0.2560680661
1584	0.2559533381
1585	0.2558342723
1586	0.2557089012
1587	0.255610861
1588	0.2555149304
1589	0.2554086411
1590	0.255301854
1591	0.2551837126
1592	0.2550985674
1593	0.2550013805
1594	0.254912656
1595	0.2548181002
1596	0.2547271475
1597	0.2546962847
1598	0.2545911096
1599	0.2545039021
1600	0.254428997
1601	0.254323087
1602	0.2542396248
1603	0.2541669954
1604	0.2540898147
1605	0.2539771964
1606	0.2538899179
1607	0.2538027341
1608	0.2537089843
1609	0.2536248346
1610	0.2535361338
1611	0.2534051922
1612	0.2533212322
1613	0.2532164126
1614	0.2531125411
1615	0.2530133394
1616	0.2529045137
1617	0.2528131343
1618	0.2527401967
1619	0.2526640591
1620	0.2525752397
1621	0.252477958
1622	0.2523736836
1623	0.2522737707
1624	0.2521580709
1625	0.2520623773
1626	0.251970832
1627	0.2518843593
1628	0.2517954926
1629	0.2517026672
1630	0.2516234243
1631	0.2515164713
1632	0.2514308283
1633	0.2513604982
1634	0.2512538533
1635	0.2511607198
1636	0.2510675626
1637	0.2509683372
1638	0.2508712451
1639	0.2507744848
1640	0.2507045103
1641	0.2506246511
1642	0.2505289338
1643	0.250445922
1644	0.2503169241
1645	0.2502204246
1646	0.2501188762
1647	0.2500477164
1648	0.2499545592
1649	0.2498454017
1650	0.2497404873
1651	0.249663994
1652	0.2496047337
1653	0.2495045838
1654	0.2493934589
1655	0.249308527
1656	0.2492152276
1657	0.2491343728
1658	0.2490405993
1659	0.2489481532
1660	0.2488462018
1661	0.2487570743
1662	0.2486755795
1663	0.2485797437
1664	0.248510504
1665	0.2484301233
1666	0.2483518997
1667	0.2482494267
1668	0.2481566014
1669	0.2480603152
1670	0.2479753122
1671	0.2478780305
1672	0.2477805355
1673	0.247696291
1674	0.2476375048
1675	0.2475488039
1676	0.2474566186
1677	0.2473876633
1678	0.2472988203
1679	0.2472168277
1680	0.2471111073
1681	0.2470466321
1682	0.2469506067
1683	0.2468881226
1684	0.2468185036
1685	0.2467183537
1686	0.2466440649
1687	0.2465606501
1688	0.2464918371
1689	0.2464046059
1690	0.2463455352
1691	0.2462811785
1692	0.2461961518
1693	0.2461051754
1694	0.2459972742
1695	0.2459427547
1696	0.2458403529
1697	0.2457604463
1698	0.2456759411
1699	0.2455882359
1700	0.2455215324
1701	0.245395711
1702	0.2453058486
1703	0.2452371778
1704	0.2451475999
1705	0.2450721497
1706	0.244994732
1707	0.2449046089
1708	0.2448315765
1709	0.2447536374
1710	0.2446681603
1711	0.2445593109
1712	0.2444677182
1713	0.2444031956
1714	0.2443027138
1715	0.2442412964
1716	0.2441775323
1717	0.2441137208
1718	0.24402694
1719	0.243950589
1720	0.2438701372
1721	0.2437789475
1722	0.2436954616
1723	0.2436108852
1724	0.2435015144
1725	0.2434192137
1726	0.2433443087
1727	0.2432578123
1728	0.2431710315
1729	0.2430738446
1730	0.2429988448
1731	0.2429347014
1732	0.2428529459
1733	0.2427681799
1734	0.2426911415
1735	0.2426049059
1736	0.2425032389
1737	0.2424347577
1738	0.2423548037
1739	0.2422716733
1740	0.2421867178
1741	0.2420969028
1742	0.2420492813
1743	0.2419616471
1744	0.2418977408
1745	0.2418610942
1746	0.2418018576
1747	0.241713299
1748	0.2416482549
1749	0.2415839456
1750	0.2415074761
1751	0.2414387578
1752	0.2413543949
1753	0.241284444
1754	0.2412027833
1755	0.2411148884
1756	0.2410558177
1757	0.2409794667
1758	0.2409149204
1759	0.240808157
1760	0.2407345794
1761	0.2406695116
1762	0.2405815456
1763	0.240491707
1764	0.2403978623
1765	0.2402997036
1766	0.2402025878
1767	0.2401319732
1768	0.2400620934
1769	0.2399954137
1770	0.2399216228
1771	0.2398542557
1772	0.2398032207
1773	0.239716274
1774	0.239641606
1775	0.2395640698
1776	0.2394879795
1777	0.2393969794
1778	0.2393238048
1779	0.2392314298
1780	0.2391314932
1781	0.2390597882
1782	0.238998679
1783	0.2389128227
1784	0.2388442466
1785	0.2387535547
1786	0.2387100813
1787	0.2386286102
1788	0.2385692077
1789	0.2384976449
1790	0.2384386217
1791	0.2383715627
1792	0.238270512
1793	0.2382189319
1794	0.23815531
1795	0.2380782242
1796	0.2380020391
1797	0.2379332023
1798	0.2378616159
1799	0.2377811167
1800	0.2377097199
1801	0.2376039047
1802	0.2375087089
1803	0.2374661363
1804	0.2373987455
1805	0.2373127469
1806	0.2372593889
1807	0.2372136637
1808	0.2371442343
1809	0.2370703485
1810	0.2369695112
1811	0.2369028315
1812	0.2368265279
1813	0.2367431842
1814	0.2366688481
1815	0.2365705471
1816	0.2364887204
1817	0.2364246245
1818	0.23635721
1819	0.2362967407
1820	0.2362267899
1821	0.2361877729
1822	0.2361392505
1823	0.2360622121
1824	0.2359909338
1825	0.2359574873
1826	0.2359004552
1827	0.2358405312
1828	0.2357521859
1829	0.2356412743
1830	0.2355806866
1831	0.2355341554
1832	0.2354413537
1833	0.2353453283
1834	0.235283745
1835	0.2351949968
1836	0.2351180295
1837	0.2350444282
1838	0.2349657779
1839	0.2348900669
1840	0.2348237902
1841	0.234742651
1842	0.2346591413
1843	0.2345757502
1844	0.2344892065
1845	0.234428358
1846	0.2343515092
1847	0.2342885037
1848	0.2341910797
1849	0.2341324357
1850	0.234060067
1851	0.2339753011
1852	0.2339310218
1853	0.2338599094
1854	0.233797449
1855	0.2337249381
1856	0.2336727179
1857	0.233591958
1858	0.2335155122
1859	0.2334520325
1860	0.2333733111
1861	0.2333104952
1862	0.2332549327
1863	0.23318337
1864	0.2330708939
1865	0.2330113966
1866	0.2329102037
1867	0.2328349668
1868	0.2327536142
1869	0.2326793255
1870	0.2326152532
1871	0.2325491187
1872	0.2324454606
1873	0.2324030776
1874	0.2323469463
1875	0.2322705953
1876	0.2321974206
1877	0.2321205482
1878	0.2320558596
1879	0.2319706433
1880	0.2319002658
1881	0.2318347238
1882	0.2317703434
1883	0.2316885405
1884	0.231622406
1885	0.2315617235
1886	0.2315174916
1887	0.2314580179
1888	0.2313708816
1889	0.2312992951
1890	0.2312473594
1891	0.2311942147
1892	0.2311164178
1893	0.2310522744
1894	0.2309728656
1895	0.2309108556
1896	0.2308485375
1897	0.2307744621
1898	0.2307037053
1899	0.2306049302
1900	0.2305460254
1901	0.2304861251
1902	0.230415392
1903	0.2303606355
1904	0.2302882194
1905	0.230213267
1906	0.2301405427
1907	0.2300763756
1908	0.2300372164
1909	0.2299644685
1910	0.2298884967
1911	0.2298298053
1912	0.2297661124
1913	0.2297120907
1914	0.2296543237
1915	0.2296045213
1916	0.2295375809
1917	0.2294702849
1918	0.2293844523
1919	0.2293304069
1920	0.2292414216
1921	0.229132193
1922	0.2290713445
1923	0.2289850852
1924	0.2289208233
1925	0.2288528162
1926	0.2288032508
1927	0.2287215664
1928	0.2286610498
1929	0.2286111526
1930	0.2285241111
1931	0.2284817992
1932	0.2284200026
1933	0.2283531806
1934	0.2282622279
1935	0.2281571712
1936	0.2280974368
1937	0.2280339098
1938	0.2279841074
1939	0.2279147018
1940	0.2278119207
1941	0.2277329622
1942	0.2276552838
1943	0.2275934635
1944	0.2275422151
1945	0.2274555292
1946	0.2273849857
1947	0.2273261047
1948	0.2272685984
1949	0.2272217591
1950	0.2271721464
1951	0.2271101127
1952	0.2270324817
1953	0.2269965462
1954	0.226934394
1955	0.2268693973
1956	0.2267988538
1957	0.2267422958
1958	0.2266824666
1959	0.2266264774
1960	0.2265458123
1961	0.2264818112
1962	0.2264211523
1963	0.2263430709
1964	0.2262674785
1965	0.2262044255
1966	0.2261569936
1967	0.2260747165
1968	0.22599993
1969	0.2259468802
1970	0.2258835902
1971	0.2258202765
1972	0.2257555879
1973	0.2256809436
1974	0.2256067734
1975	0.2255514717
1976	0.2254914766
1977	0.2254231139
1978	0.2253793798
1979	0.2253079829
1980	0.2252571613
1981	0.2252006507
1982	0.225152555
1983	0.2251059764
1984	0.2250355989
1985	0.2249670465
1986	0.2248822332
1987	0.2248229255
1988	0.2247724831
1989	0.2247214007
1990	0.2246436749
1991	0.224601126
1992	0.224538476
1993	0.2244680984
1994	0.2244031728
1995	0.2243370383
1996	0.2242822581
1997	0.2242161473
1998	0.2241817526
1999	0.2241245071
2000	0.2240418272
2001	0.2239812394
2002	0.2239011432
2003	0.2238346294
2004	0.2237885486
2005	0.2237106094
2006	0.2236502824
2007	0.2235947911
2008	0.2235447991
2009	0.223491133
2010	0.2234306637
2011	0.2233645292
2012	0.2232879649
2013	0.2232478575
2014	0.2231729762
2015	0.2231231738
2016	0.2230567549
2017	0.2229907626
2018	0.2229252207
2019	0.2228373969
2020	0.2227605718
2021	0.2227074983
2022	0.2226199353
2023	0.2225780027
2024	0.2225224402
2025	0.2224764305
2026	0.2223970454
2027	0.2223428104
2028	0.2222812982
2029	0.2222437034
2030	0.2221844194
2031	0.2221417994
2032	0.2220804057
2033	0.2220281618
2034	0.2219802558
2035	0.2219060145
2036	0.2218719279
2037	0.2218026645
2038	0.2217482161
2039	0.2216909944
2040	0.2216491566
2041	0.2215960594
2042	0.2215500496
2043	0.2214668719
2044	0.2214045774
2045	0.2213331332
2046	0.2212685632
2047	0.2212134985
2048	0.2211387357
2049	0.2210962105
2050	0.2210225855
2051	0.2209596036
2052	0.2209062456
2053	0.2208421971
2054	0.2207522636
2055	0.2207054006
2056	0.2206355445
2057	0.2205696234
2058	0.2205293264
2059	0.2204793107
2060	0.2204200029
2061	0.2203732584
2062	0.2203138322
2063	0.2202662106
2064	0.2201944819
2065	0.2201427121
2066	0.2200917956
2067	0.2200368495
2068	0.2199841078
2069	0.2199037034
2070	0.2198433053
2071	0.2198065165
2072	0.2197565245
2073	0.2197200439
2074	0.2196269104
2075	0.2195713953
2076	0.2195054741
2077	0.2194459531
2078	0.2193808616
2079	0.2193309881
2080	0.2192442547
2081	0.2192089355
2082	0.2191676193
2083	0.219087689
2084	0.2190361799
2085	0.218971278
2086	0.2189281839
2087	0.2188652257
2088	0.2188026469
2089	0.218756092
2090	0.2187214365
2091	0.2186617733
2092	0.2186173517
2093	0.2185611492
2094	0.2185096639
2095	0.2184472272
2096	0.2183775371
2097	0.2183461054
2098	0.2182818198
2099	0.218238868
2100	0.2181874063
2101	0.2181266764
2102	0.2180866638
2103	0.2180451105
2104	0.2180180641
2105	0.2179875569
2106	0.2179517162
2107	0.2179018427
2108	0.2178381498
2109	0.217784294
2110	0.2177275463
2111	0.217677341
2112	0.2176414766
2113	0.2175784711
2114	0.2175018356
2115	0.2174329752
2116	0.2173839076
2117	0.2173243155
2118	0.2172473008
2119	0.2172047993
2120	0.217150422
2121	0.2170990078
2122	0.2170499402
2123	0.2170072017
2124	0.2169457843
2125	0.2168803135
2126	0.2168414862
2127	0.2167895741
2128	0.216760987
2129	0.2166938569
2130	0.2166281727
2131	0.2165788208
2132	0.2165146537
2133	0.216459352
2134	0.2164051406
2135	0.216345264
2136	0.2163008425
2137	0.2162292798
2138	0.2161967814
2139	0.2161572903
2140	0.2161081754
2141	0.2160601034
2142	0.2160227694
2143	0.2159795805
2144	0.2159467977
2145	0.2159175942
2146	0.2158783402
2147	0.2158277556
2148	0.2157337924
2149	0.2156702654
2150	0.2156371507
2151	0.2155855469
2152	0.2155250302
2153	0.2154703922
2154	0.2154086193
2155	0.2153659044
2156	0.215316031
2157	0.2152499913
2158	0.215200663
2159	0.2151320396
2160	0.2150746045
2161	0.2150183783
2162	0.2149525045
2163	0.2148916323
2164	0.2148472108
2165	0.2148181258
2166	0.2147894201
2167	0.2147539351
2168	0.2147106276
2169	0.2146655424
2170	0.2145875084
2171	0.2145422098
2172	0.2144934505
2173	0.2144330049
2174	0.2143688616
2175	0.2143249378
2176	0.2142771503
2177	0.2142200234
2178	0.2141720462
2179	0.2140991324
2180	0.2140496618
2181	0.2140086774
2182	0.2139629996
2183	0.2139117275
2184	0.2138684675
2185	0.2138391692
2186	0.2137876128
2187	0.2137329747
2188	0.2136922985
2189	0.2136152601
2190	0.2135813395
2191	0.2135236673
2192	0.2134791984
2193	0.2134444007
2194	0.2134050282
2195	0.2133636882
2196	0.2133028634
2197	0.2132574937
2198	0.2132098247
2199	0.2131504696
2200	0.2130806136
2201	0.21302818
2202	0.2129841378
2203	0.2129468512
2204	0.2128889183
2205	0.2128370537
2206	0.2127750437
2207	0.2127270902
2208	0.212661572
2209	0.2126182646
2210	0.2125796743
2211	0.2125383817
2212	0.2124912816
2213	0.2124464571
2214	0.2124123232
2215	0.2123812945
2216	0.2123273676
2217	0.2122856009
2218	0.2122434313
2219	0.2121853325
2220	0.2121535216
2221	0.2121096215
2222	0.2120456441
2223	0.2120070775
2224	0.2119683686
2225	0.2119113602
2226	0.2118916858
2227	0.2118343455
2228	0.2117922233
2229	0.2117370875
2230	0.211705727
2231	0.211659338
2232	0.2116078289
2233	0.2115618192
2234	0.2115212141
2235	0.2114855868
2236	0.2114369933
2237	0.2113548348
2238	0.2113109585
2239	0.2112567708
2240	0.2112118989
2241	0.2111512638
2242	0.2111094497
2243	0.2110605718
2244	0.2109937973
2245	0.2109412453
2246	0.2108826487
2247	0.2108247869
2248	0.2107732304
2249	0.2107286667
2250	0.210698515
2251	0.2106515809
2252	0.2105954021
2253	0.2105786433
2254	0.2105250245
2255	0.2104685613
2256	0.2104128329
2257	0.2103543074
2258	0.2103171868
2259	0.210273263
2260	0.2102360476
2261	0.210189469
2262	0.2101350917
2263	0.2101114113
2264	0.2100744328
2265	0.2100504206
2266	0.2100042923
2267	0.2099478528
2268	0.2099115618
2269	0.2098705537
2270	0.2098016458
2271	0.2097420773
2272	0.2096871312
2273	0.209642117
2274	0.2095758877
2275	0.2095279817
2276	0.2094924492
2277	0.2094493077
2278	0.2093798783
2279	0.2093280374
2280	0.2092775002
2281	0.2092312535
2282	0.209177374
2283	0.2091206263
2284	0.209042782
2285	0.2090011575
2286	0.2089487477
2287	0.2088957216
2288	0.2088497119
2289	0.2088265766
2290	0.2087789077
2291	0.2087092175
2292	0.2086632315
2293	0.208582922
2294	0.2085591467
2295	0.2085112407
2296	0.208446481
2297	0.2083797302
2298	0.2083386984
2299	0.2082707861
2300	0.2082281186
2301	0.2081662746
2302	0.2081151922
2303	0.2080558845
2304	0.2080286247
2305	0.2079580338
2306	0.207909393
2307	0.2078509386
2308	0.2078027244
2309	0.2077386285
2310	0.2077101835
2311	0.2076744851
2312	0.2076273613
2313	0.2075752122
2314	0.2075251728
2315	0.207470203
2316	0.2074122464
2317	0.2073761687
2318	0.2073020696
2319	0.2072733165
2320	0.2072252446
2321	0.207186109
2322	0.2071450772
2323	0.207087168
2324	0.2070430072
2325	0.2069921382
2326	0.2069425966
2327	0.2068726457
2328	0.2068282242
2329	0.2067823093
2330	0.2067197778
2331	0.2066735785
2332	0.2066297733
2333	0.2065846406
2334	0.2065029562
2335	0.2064527034
2336	0.2064185695
2337	0.2063772532
2338	0.2063413415
2339	0.2063115691
2340	0.2062682854
2341	0.2062482317
2342	0.2062180563
2343	0.2061816468
2344	0.206139169
2345	0.2060942734
2346	0.2060286367
2347	0.2059587806
2348	0.2059106849
2349	0.2058842548
2350	0.2058261086
2351	0.2057898413
2352	0.2057448509
2353	0.205698296
2354	0.2056445825
2355	0.2056191242
2356	0.205564581
2357	0.2055293093
2358	0.2054812847
2359	0.2054335446
2360	0.2053879616
2361	0.2053473801
2362	0.2052827864
2363	0.2052439116
2364	0.2051875906
2365	0.2051368638
2366	0.2051101019
2367	0.2050605365
2368	0.205008909
2369	0.2049447182
2370	0.2048948447
2371	0.204825605
2372	0.2047906177
2373	0.2047525252
2374	0.2046887848
2375	0.2046663133
2376	0.2046386031
2377	0.2045712123
2378	0.2045350398
2379	0.2044958569
2380	0.2044566266
2381	0.2044222556
2382	0.2043642042
2383	0.2043048965
2384	0.204268724
2385	0.2042382642
2386	0.2041873003
2387	0.2041300074
2388	0.2040905875
2389	0.2040354517
2390	0.2040045652
2391	0.2039412278
2392	0.2038925158
2393	0.2038529299
2394	0.2038125855
2395	0.2037800635
2396	0.2037316833
2397	0.2036890159
2398	0.203642627
2399	0.2036117168
2400	0.2035744539
2401	0.2035165684
2402	0.2034574266
2403	0.2034224156
2404	0.2033768326
2405	0.2033359904
2406	0.2032861406
2407	0.2032332804
2408	0.2031973687
2409	0.203154085
2410	0.2030962232
2411	0.2030531528
2412	0.2029923754
2413	0.2029558711
2414	0.2029046465
2415	0.2028520233
2416	0.2028127456
2417	0.2027666648
2418	0.2027400924
2419	0.2027029244
2420	0.2026519605
2421	0.2026087953
2422	0.2025577129
2423	0.2025243612
2424	0.2024801767
2425	0.2024056509
2426	0.2023750963
2427	0.2023139397
2428	0.2022688544
2429	0.2022279411
2430	0.2021893982
2431	0.2021372492
2432	0.2021086146
2433	0.2020558255
2434	0.2020394933
2435	0.2019712492
2436	0.2019364278
2437	0.2018701037
2438	0.2018315371
2439	0.2017810473
2440	0.2017412244
2441	0.2017137987
2442	0.2016611755
2443	0.2016342476
2444	0.2015889728
2445	0.2015369185
2446	0.2014894391
2447	0.201419109
2448	0.2013845247
2449	0.2013332053
2450	0.2012862711
2451	0.2012510468
2452	0.2012180032
2453	0.201159454
2454	0.2010970885
2455	0.2010516477
2456	0.200997626
2457	0.2009360901
2458	0.2008734875
2459	0.200838192
2460	0.2008080167
2461	0.2007692842
2462	0.2007406733
2463	0.2006919376
2464	0.2006666453
2465	0.2006370151
2466	0.2005695295
2467	0.2005165034
2468	0.2004915903
2469	0.2004503452
2470	0.2004196009
2471	0.2003836418
2472	0.2003579939
2473	0.2003300704
2474	0.2003056789
2475	0.2002412511
2476	0.200183176
2477	0.2001316906
2478	0.2001103332
2479	0.2000495795
2480	0.2000194753
2481	0.1999848199
2482	0.1999431954
2483	0.1998828921
2484	0.1998547316
2485	0.199816805
2486	0.1997685197
2487	0.1997378229
2488	0.1997009156
2489	0.1996692232
2490	0.1996233083
2491	0.1996039894
2492	0.1995760897
2493	0.1995428802
2494	0.1994822687
2495	0.1994430621
2496	0.1993847974
2497	0.199357988
2498	0.1993207488
2499	0.1993039189
2500	0.1992740991
2501	0.1992205041
2502	0.1991897836
2503	0.1991454094
2504	0.1991195245
2505	0.1990600746
2506	0.1990349245
2507	0.1989872081
2508	0.1989471719
2509	0.1989024896
2510	0.1988750402
2511	0.1988223459
2512	0.1987752932
2513	0.1987352688
2514	0.1987050105
2515	0.1986868887
2516	0.1986471606
2517	0.1986004635
2518	0.1985421987
2519	0.1985052322
2520	0.1984732909
2521	0.1984344635
2522	0.1983663971
2523	0.198312091
2524	0.1982623834
2525	0.1982146907
2526	0.1981903466
2527	0.1981392286
2528	0.1981008043
2529	0.1980772779
2530	0.1980377987
2531	0.1979865267
2532	0.1979388577
2533	0.1979040837
2534	0.19785856
2535	0.1978316321
2536	0.1977895691
2537	0.1977199145
2538	0.1976900118
2539	0.1976573001
2540	0.1976174772
2541	0.1975720956
2542	0.1975165332
2543	0.1974790569
2544	0.1974262441
2545	0.1973987237
2546	0.1973427582
2547	0.1973097858
2548	0.1972640842
2549	0.1972143411
2550	0.1971748619
2551	0.197142328
2552	0.1971083837
2553	0.1970785639
2554	0.1970193036
2555	0.1969602092
2556	0.1969254827
2557	0.1968923799
2558	0.1968487998
2559	0.1968188141
2560	0.1967775097
2561	0.1967320452
2562	0.1966695967
2563	0.1966387457
2564	0.1966081319
2565	0.1965690912
2566	0.1965313898
2567	0.1964982751
2568	0.1964588196
2569	0.1964167448
2570	0.1963860124
2571	0.1963631971
2572	0.1963057621
2573	0.1962786327
2574	0.1962379446
2575	0.1962019617
2576	0.1961625654
2577	0.196120538
2578	0.1960773254
2579	0.1960292297
2580	0.1959792852
2581	0.1959419038
2582	0.1958906673
2583	0.1958435672
2584	0.1958160941
2585	0.1957818061
2586	0.1957637199
2587	0.1957316008
2588	0.1956789895
2589	0.1956557239
2590	0.1956241618
2591	0.1956035866
2592	0.1955467916
2593	0.1955192829
2594	0.1954822571
2595	0.1954593945
2596	0.195423696
2597	0.195395737
2598	0.195351197
2599	0.1953153089
2600	0.1952730563
2601	0.1952058196
2602	0.1951790102
2603	0.1951368524
2604	0.1951018296
2605	0.195048199
2606	0.1950233808
2607	0.1949924943
2608	0.1949587515
2609	0.1949137492
2610	0.1948530667
2611	0.1948018184
2612	0.1947576576
2613	0.1947422973
2614	0.1947132242
2615	0.1946858578
2616	0.194641057
2617	0.1946135721
2618	0.1945831241
2619	0.19453779
2620	0.1945080887
2621	0.1944650657
2622	0.1944408282
2623	0.1943893666
2624	0.194355043
2625	0.1943262425
2626	0.1942966479
2627	0.194257548
2628	0.1942258081
2629	0.1941681242
2630	0.1941277797
2631	0.1940979362
2632	0.1940578289
2633	0.194038913
2634	0.1939993389
2635	0.193963119
2636	0.1939253347
2637	0.1938939267
2638	0.1938370605
2639	0.1937969413
2640	0.1937490589
2641	0.193697621
2642	0.1936681923
2643	0.1936212226
2644	0.1935731269
2645	0.1935427738
2646	0.1935061983
2647	0.1934656643
2648	0.1934370771
2649	0.1933750908
2650	0.1933527734
2651	0.1933238307
2652	0.1932894123
2653	0.1932521731
2654	0.1932121368
2655	0.1931632945
2656	0.1931290894
2657	0.1930845257
2658	0.19305518
2659	0.1930086132
2660	0.1929735193
2661	0.1929251273
2662	0.1928844984
2663	0.1928399465
2664	0.1928078511
2665	0.1927880938
2666	0.1927510916
2667	0.1927136865
2668	0.1926702724
2669	0.1926348585
2670	0.1925847124
2671	0.1925278225
2672	0.192488367
2673	0.1924526448
2674	0.1924227895
2675	0.1923803591
2676	0.1923492238
2677	0.1923177684
2678	0.1922781588
2679	0.1922571095
2680	0.192229435
2681	0.1921869453
2682	0.1921642368
2683	0.1921176345
2684	0.1920756308
2685	0.1920540244
2686	0.1920063555
2687	0.1919568731
2688	0.1919236162
2689	0.1918905371
2690	0.1918377717
2691	0.1918173032
2692	0.1917773499
2693	0.1917300365
2694	0.1916951203
2695	0.1916334066
2696	0.1915842087
2697	0.1915426672
2698	0.1915084977
2699	0.1914746008
2700	0.1914236962
2701	0.1913990914
2702	0.1913900008
2703	0.1913681693
2704	0.1913320442
2705	0.1913060171
2706	0.1912771099
2707	0.1912484398
2708	0.191221026
2709	0.1911776237
2710	0.1911403134
2711	0.1911133737
2712	0.1910888518
2713	0.1910485666
2714	0.1910221602
2715	0.1909755935
2716	0.1909378565
2717	0.1908914557
2718	0.1908716746
2719	0.1908487409
2720	0.1908111106
2721	0.1907746892
2722	0.190742499
2723	0.1907159266
2724	0.1906794697
2725	0.1906619168
2726	0.1906378927
2727	0.1906097677
2728	0.1905684633
2729	0.1905333456
2730	0.1905004799
2731	0.19046746
2732	0.190446233
2733	0.1904004248
2734	0.1903599026
2735	0.1903475646
2736	0.1902845234
2737	0.1902403627
2738	0.1902142881
2739	0.1902018672
2740	0.1901780445
2741	0.1901324259
2742	0.1900909437
2743	0.1900581965
2744	0.1900215262
2745	0.1900047674
2746	0.189978681
2747	0.1899449619
2748	0.1898989522
2749	0.1898671886
2750	0.1898473601
2751	0.189783762
2752	0.189765095
2753	0.189742979
2754	0.1896965664
2755	0.1896547286
2756	0.1896174894
2757	0.1895742531
2758	0.1895198047
2759	0.1894912057
2760	0.1894553887
2761	0.1894257349
2762	0.1893797133
2763	0.1893530225
2764	0.1893181537
2765	0.189278793
2766	0.1892214883
2767	0.1891771734
2768	0.1891499611
2769	0.1891123664
2770	0.1890442763
2771	0.1890180002
2772	0.1889879079
2773	0.1889533828
2774	0.1889264431
2775	0.1888924632
2776	0.188843289
2777	0.1888222397
2778	0.1887911518
2779	0.1887508666
2780	0.188727044
2781	0.1887022021
2782	0.1886552916
2783	0.1886091634
2784	0.1885668871
2785	0.1885442496
2786	0.1885184832
2787	0.1884788974
2788	0.1884447397
2789	0.1884180489
2790	0.1883912514
2791	0.1883560389
2792	0.1883024083
2793	0.1882648728
2794	0.1882152364
2795	0.1881774994
2796	0.188146127
2797	0.1881039692
2798	0.1880590144
2799	0.1880270375
2800	0.1879986044
2801	0.1879661535
2802	0.1879373766
2803	0.1879084695
2804	0.1878807238
2805	0.1878610494
2806	0.1878327466
2807	0.1878006157
2808	0.1877729767
2809	0.1877390087
2810	0.1877191446
2811	0.1876811706
2812	0.1876619584
2813	0.1876216851
2814	0.1875947691
2815	0.1875638826
2816	0.1875224834
2817	0.1874815937
2818	0.1874322062
2819	0.1873869195
2820	0.1873592805
2821	0.187328074
2822	0.1873021417
2823	0.1872615247
2824	0.1872393495
2825	0.1872213462
2826	0.1871848063
2827	0.1871506605
2828	0.1871269208
2829	0.1870922772
2830	0.1870656101
2831	0.1870461608
2832	0.1870072742
2833	0.1869770041
2834	0.1869430598
2835	0.1868887655
2836	0.1868403616
2837	0.1868249065
2838	0.1867886274
2839	0.1867508786
2840	0.1867110912
2841	0.186671209
2842	0.1866450752
2843	0.186610882
2844	0.1865678353
2845	0.1865371148
2846	0.1864866368
2847	0.1864527518
2848	0.1864387664
2849	0.1863992634
2850	0.1863405128
2851	0.1863107285
2852	0.1862862777
2853	0.1862355746
2854	0.1861991532
2855	0.1861495642
2856	0.1861204674
2857	0.1860961944
2858	0.1860707361
2859	0.1860318258
2860	0.1859908058
2861	0.1859535667
2862	0.1859002916
2863	0.1858536182
2864	0.1858305423
2865	0.1857839399
2866	0.1857536816
2867	0.1857386888
2868	0.18568507
2869	0.1856564947
2870	0.1856340825
2871	0.1855909528
2872	0.1855644042
2873	0.1855307918
2874	0.1854619076
2875	0.1854402064
2876	0.1853868722
2877	0.1853266044
2878	0.1852838777
2879	0.1852366117
2880	0.1851852804
2881	0.1851593007
2882	0.1851222275
2883	0.1850924432
2884	0.1850626353
2885	0.1850369637
2886	0.1850165426
2887	0.1849893896
2888	0.1849605061
2889	0.184918775
2890	0.1848965879
2891	0.18486998
2892	0.1848416299
2893	0.184806453
2894	0.1847716079
2895	0.1847480579
2896	0.184720004
2897	0.1846967384
2898	0.1846735321
2899	0.1846379996
2900	0.1845934122
2901	0.1845572871
2902	0.1845399949
2903	0.184495846
2904	0.1844703759
2905	0.1844402598
2906	0.1844230625
2907	0.1843722645
2908	0.1843560865
2909	0.1843240504
2910	0.1843018989
2911	0.1842769503
2912	0.1842494653
2913	0.184200943
2914	0.1841500858
2915	0.1841048346
2916	0.1840771719
2917	0.184038866
2918	0.1840071144
2919	0.1839654307
2920	0.183944891
2921	0.1839197647
2922	0.1838718705
2923	0.1838317513
2924	0.1837996914
2925	0.1837720524
2926	0.1837404904
2927	0.1837022082
2928	0.1836681691
2929	0.1836351137
2930	0.1835994153
2931	0.1835718
2932	0.1835386972
2933	0.183507467
2934	0.1834901511
2935	0.1834265411
2936	0.1833982265
2937	0.1833752572
2938	0.1833623385
2939	0.1833406729
2940	0.1833145154
